toplevelcustomerid,client_account_number,start_date,last_transaction_date,total_rev_monthly_avg,total_spend_monthly_avg,total_transactions_monthly_avg,churned,churn_prob,churn_prob_knn,churn_prob_rf
231180,AS60222692,2023-10-24,2024-02-08,3,37.0,1.0,0,1.0,0.2014280856941476,0.32078597862666075
231181,AS60222693,2023-10-24,2024-03-03,3,208.0,4.0,0,0.0,0.0,0.1371605287875047
231182,AS60222694,2023-10-24,2024-03-11,1,87.0,2.0,0,0.0,0.0,0.09464457167281107
231183,AS60222695,2023-10-24,2024-03-11,2,148.0,2.0,0,1.0,1.0,0.29277635818541065
231184,AS60222696,2023-10-24,2024-01-11,41,1010.0,10.0,0,0.0,0.0,0.1978241088663389
231185,AS60222697,2023-10-24,2024-02-21,1,135.0,2.0,0,0.0,0.0,0.11396239921536272
231186,AS60222698,2023-10-24,2024-03-12,9,608.0,10.0,0,0.0,0.0,0.08512149563568058
231187,AS60222699,2023-10-24,2023-12-11,1,50.0,1.0,1,1.0,1.0,0.9566940801439122
231188,AS60222700,2023-10-24,2023-11-10,8,150.0,3.0,1,1.0,1.0,0.9641080409171426
231192,AS60222704,2023-10-24,2024-03-03,9,218.0,3.0,0,0.0,0.0,0.1799368607286202
231193,AS60222705,2023-10-24,2024-02-26,7,441.0,5.0,0,0.0,0.0,0.1372544807049043
231197,AS60222709,2023-10-25,2024-02-27,38,2041.0,13.0,0,0.0,0.0,0.14798743179942125
231198,AS60222710,2023-10-25,2024-03-12,40,1549.0,44.0,0,0.0,0.0,0.09922572298861015
231199,AS60222711,2023-10-25,2024-03-07,13,357.0,7.0,0,0.0,0.0,0.1286196150774004
231200,AS60222712,2023-10-25,2023-12-05,111,489.0,6.0,1,1.0,1.0,0.9645141505543264
231201,AS60222713,2023-10-25,2024-02-24,12,1029.0,12.0,0,0.0,0.0,0.13232150609744817
231203,AS60222715,2023-10-25,2023-11-15,14,32.0,2.0,1,1.0,1.0,0.90272768238079
231204,AS60222716,2023-10-25,2023-12-21,34,204.0,3.0,0,1.0,1.0,0.4719263891592389
231205,AS60222717,2023-10-25,2024-02-27,176,5590.0,86.0,0,0.0,0.0,0.12466301278921232
231206,AS60222718,2023-10-25,2024-02-27,15,300.0,14.0,0,0.0,0.0,0.08925383358652714
231207,AS60222719,2023-10-25,2023-10-30,4,256.0,3.0,1,1.0,1.0,0.9601167988287534
231209,AS60222721,2023-10-25,2023-11-11,57,600.0,6.0,1,1.0,1.0,0.9547295720294507
231210,AS60222722,2023-10-25,2023-12-27,50,1064.0,3.0,0,1.0,1.0,0.45833344750268307
231211,AS60222723,2023-10-25,2024-03-12,9,52.0,4.0,0,0.0,0.790629938983953,0.17212911974368608
231213,AS60222725,2023-10-25,2024-03-01,20,1143.0,15.0,0,0.0,0.0,0.15384187191375942
231214,AS60222726,2023-10-25,2024-02-26,28,1605.0,6.0,0,0.0,0.8054650243890389,0.19168996046933443
231215,AS60222727,2023-10-25,2024-02-06,291,17071.0,6.0,0,0.0,0.6173098702589936,0.2252160111912339
231216,AS60222728,2023-10-25,2023-11-06,2,159.0,2.0,1,1.0,0.7982748418563005,0.9637773270257726
231221,AS60222733,2023-10-25,2024-02-27,30,1971.0,26.0,0,0.0,0.0,0.1054410256769773
231226,AS60222738,2023-10-25,2024-02-25,8,525.0,8.0,0,0.0,0.0,0.12969784957109623
231227,AS60222739,2023-10-25,2024-03-06,16,550.0,7.0,0,0.0,0.0,0.13813330504159257
231228,AS60222740,2023-10-25,2024-02-26,4,185.0,2.0,0,0.0,0.0,0.1424030765811561
231229,AS60222741,2023-10-25,2023-11-22,126,889.0,14.0,1,1.0,1.0,0.9527607052955757
231232,AS60222744,2023-10-25,2024-03-02,2,163.0,2.0,0,0.0,0.0,0.13626505281933632
231234,AS60222746,2023-10-25,2024-02-18,3,197.0,2.0,0,0.0,0.0,0.13279517250453174
231235,AS60222747,2023-10-25,2024-02-27,5,265.0,4.0,0,0.0,0.0,0.13068191255497813
231236,AS60222748,2023-10-25,2024-03-09,13,695.0,8.0,0,0.0,0.0,0.14978127302152205
231237,AS60222749,2023-10-25,2024-03-07,3,268.0,4.0,0,0.0,0.1898976661962607,0.14598291584232
231238,AS60222750,2023-10-25,2023-11-24,50,211.0,2.0,1,1.0,1.0,0.9716588669525622
231242,AS60222754,2023-10-25,2024-02-16,5,211.0,2.0,0,0.0,0.4877979939815508,0.19515932208287032
231245,AS60222757,2023-10-25,2023-11-14,10,176.0,4.0,1,1.0,0.8040579315685673,0.9575610792333767
231249,AS60222761,2023-10-25,2023-12-30,3,101.0,4.0,0,0.0,0.5925076231863996,0.3407992782834542
231260,AS60222772,2023-10-26,2024-02-27,2,172.0,2.0,0,0.0,0.0,0.14079993661376405
231261,AS60222773,2023-10-26,2024-02-27,36,207.0,11.0,0,0.0,0.0,0.16631990044731113
231262,AS60222774,2023-10-26,2024-01-16,11,779.0,8.0,0,0.0,0.0,0.1683838827478685
231263,AS60222775,2023-10-26,2024-03-08,10,295.0,5.0,0,0.0,0.0,0.1449574492708681
231264,AS60222776,2023-10-26,2024-03-05,8,517.0,6.0,0,0.0,0.0,0.14281976524675635
231265,AS60222777,2023-10-26,2023-12-13,139,333.0,4.0,1,1.0,1.0,0.9587275524625394
231267,AS60222779,2023-10-26,2024-02-26,6,292.0,4.0,0,0.0,0.0,0.1356540361937416
231268,AS60222780,2023-10-26,2024-03-11,8,286.0,4.0,0,0.0,0.0,0.1168240061416343
231270,AS60222782,2023-10-26,2024-02-24,6,415.0,6.0,0,0.0,0.0,0.15605990949965215
231271,AS60222783,2023-10-26,2024-03-09,21,118.0,2.0,0,0.0,0.0,0.15018979568268312
231272,AS60222784,2023-10-26,2024-02-23,10,839.0,8.0,0,0.0,0.0,0.14355256381474127
231273,AS60222785,2023-10-26,2023-11-22,52,300.0,4.0,1,1.0,0.857705465727266,0.9587083192618263
231278,AS60222790,2023-10-26,2024-02-26,9,483.0,7.0,0,0.0,0.0,0.16032624373110885
231279,AS60222791,2023-10-26,2024-03-13,133,2355.0,164.0,0,0.0,0.1932622878723516,0.16845813986924568
231281,AS60222793,2023-10-26,2023-11-22,1,115.0,1.0,1,1.0,1.0,0.9637500345457019
231282,AS60222794,2023-10-26,2024-02-26,8,414.0,5.0,0,0.0,0.0,0.1370703086737877
231283,AS60222795,2023-10-26,2024-03-08,3,208.0,2.0,0,0.0,0.0,0.1342593472703868
231284,AS60222796,2023-10-26,2024-03-11,6,117.0,2.0,0,0.0,0.0,0.12351453658337049
231285,AS60222797,2023-10-26,2024-02-26,4,280.0,7.0,0,0.0,0.0,0.14459096859014564
231286,AS60222798,2023-10-26,2024-03-08,7,129.0,2.0,0,0.0,0.0,0.13448505400294358
231287,AS60222799,2023-10-26,2024-03-11,2,96.0,3.0,0,0.0,0.0,0.10809840560991073
231288,AS60222800,2023-10-26,2024-03-01,1,70.0,1.0,0,0.0,0.0,0.12751972344732188
231289,AS60222801,2023-10-26,2024-02-26,9,566.0,7.0,0,0.0,0.0,0.13732422345733786
231290,AS60222802,2023-10-26,2024-03-07,12,477.0,6.0,0,0.0,0.0,0.14638208601245142
231291,AS60222803,2023-10-26,2023-11-11,2,90.0,0.0,1,1.0,1.0,0.9506726013731654
231292,AS60222804,2023-10-26,2024-02-22,8,393.0,5.0,0,0.0,0.0,0.10794912744454968
231293,AS60222805,2023-10-26,2024-02-27,25,888.0,6.0,0,0.0,0.0,0.1990188523390535
231294,AS60222806,2023-10-26,2024-01-24,6,108.0,1.0,0,0.0,0.1646838387019198,0.2752043353931475
231295,AS60222807,2023-10-26,2024-01-16,15,591.0,1.0,0,0.0,0.5970120833973951,0.24584740948423978
231296,AS60222808,2023-10-27,2024-03-12,30,1569.0,22.0,0,0.0,0.1857573660398906,0.13336067725956105
231297,AS60222809,2023-10-27,2023-12-07,97,117.0,4.0,1,1.0,1.0,0.9674157279446175
231298,AS60222810,2023-10-27,2024-01-05,10,144.0,3.0,0,0.0,0.0,0.2811272361953488
231299,AS60222811,2023-10-27,2023-11-08,2,110.0,6.0,1,1.0,0.8119720844079086,0.9748749114710428
231301,AS60222813,2023-10-27,2024-03-12,9,712.0,10.0,0,0.0,0.0,0.09703572558410857
231302,AS60222814,2023-10-27,2024-03-07,5,384.0,6.0,0,0.0,0.0,0.13228505586635558
231303,AS60222815,2023-10-27,2024-03-11,4,229.0,4.0,0,0.0,0.0,0.20990468419021624
231304,AS60222816,2023-10-27,2024-03-02,2,121.0,2.0,0,0.0,0.0,0.22869359110714438
231305,AS60222817,2023-10-27,2024-03-03,1,190.0,5.0,0,0.0,0.0,0.23531464180733147
231306,AS60222818,2023-10-27,2024-03-02,3,17.0,1.0,0,0.0,1.0,0.21746983402088083
231307,AS60222819,2023-10-27,2023-11-05,1,117.0,1.0,1,1.0,1.0,0.9675468253177298
231308,AS60222820,2023-10-27,2024-03-12,52,4347.0,58.0,0,0.0,0.0,0.1256063077929079
231309,AS60222821,2023-10-27,2023-11-15,0,20.0,0.0,1,1.0,1.0,0.9697104432096612
231310,AS60222822,2023-10-27,2024-03-09,24,281.0,10.0,0,0.0,0.0,0.23457694787720101
231311,AS60222823,2023-10-27,2024-03-12,3,243.0,4.0,0,0.0,0.0,0.2247336544679553
231312,AS60222824,2023-10-27,2024-03-11,6,442.0,7.0,0,0.0,0.0,0.12904722311456893
231313,AS60222825,2023-10-27,2023-12-05,33,1480.0,7.0,1,1.0,1.0,0.9651787757661977
231314,AS60222826,2023-10-27,2024-02-26,44,2357.0,41.0,0,0.0,0.131524528326599,0.19388948311369525
231315,AS60222827,2023-10-27,2023-11-07,45,974.0,21.0,1,1.0,0.85568556091183,0.9554409135425187
231316,AS60222828,2023-10-27,2024-03-12,131,6403.0,364.0,0,0.0,0.0,0.06368056550305029
231317,AS60222829,2023-10-27,2024-02-21,1,90.0,1.0,0,0.0,0.0,0.13630520383422298
231321,AS60222833,2023-10-27,2024-03-11,4,322.0,3.0,0,0.0,0.0,0.23228696406993898
231323,AS60222835,2023-10-27,2024-02-27,28,1410.0,18.0,0,0.0,0.0,0.14172856002577477
231324,AS60222836,2023-10-27,2024-03-12,14,970.0,15.0,0,0.0,0.0,0.09891690790553034
231325,AS60222837,2023-10-27,2024-03-11,33,552.0,9.0,0,0.0,0.0,0.16307497373699595
231326,AS60222838,2023-10-27,2023-11-20,4,46.0,1.0,1,1.0,1.0,0.9701184074536616
231327,AS60222839,2023-10-27,2023-12-18,13,176.0,10.0,0,1.0,1.0,0.4647596455854543
231328,AS60222840,2023-10-27,2024-01-15,12,255.0,5.0,0,0.0,0.0,0.25682376013054026
231330,AS60222842,2023-10-27,2024-03-08,3,184.0,5.0,0,0.0,0.0,0.23613076560627802
231331,AS60222843,2023-10-27,2024-03-12,26,1762.0,26.0,0,0.0,0.0,0.12070124029860148
231332,AS60222844,2023-10-27,2023-12-23,34,179.0,6.0,0,0.0,0.0,0.25494414493493217
231334,AS60222846,2023-10-27,2024-02-27,5,371.0,10.0,0,0.0,0.0,0.14759947062866768
231335,AS60222847,2023-10-27,2024-03-02,2,114.0,2.0,0,0.0,0.0,0.2326936981989489
231337,AS60222849,2023-10-27,2023-11-28,1,37.0,0.0,1,1.0,1.0,0.9572146240384051
231338,AS60222850,2023-10-27,2024-03-12,39,786.0,11.0,0,0.0,0.0,0.1325946857400916
231339,AS60222851,2023-10-27,2024-03-08,1,122.0,1.0,0,0.0,0.0,0.23016628271856002
231340,AS60222852,2023-10-27,2024-02-26,4,306.0,4.0,0,0.0,0.0,0.12676297309904144
231341,AS60222853,2023-10-27,2024-03-12,16,881.0,9.0,0,0.0,0.0,0.055053310468772834
231343,AS60222855,2023-10-27,2024-02-28,78,1680.0,28.0,0,0.0,0.0,0.10123062947805059
231345,AS60222857,2023-10-30,2024-01-13,9,790.0,13.0,0,0.0,0.0,0.19925093060205326
231346,AS60222858,2023-10-30,2024-03-12,31,825.0,13.0,0,0.0,0.0,0.15625593997978185
231348,AS60222860,2023-10-30,2024-02-24,3,198.0,5.0,0,0.0,0.0,0.13088451287228353
231350,AS60222862,2023-10-30,2023-11-28,6,113.0,2.0,1,1.0,0.7214170171276759,0.9735888435583705
231351,AS60222863,2023-10-30,2023-11-17,61,64.0,1.0,1,1.0,0.8544303223026322,0.9682010147212553
231352,AS60222864,2023-10-30,2024-03-11,15,438.0,5.0,0,0.0,0.0,0.24843514711059594
231353,AS60222865,2023-10-30,2024-02-27,5,376.0,4.0,0,0.0,0.0,0.1407156859899009
231354,AS60222866,2023-10-30,2023-12-21,2,161.0,2.0,0,1.0,0.8171202984424301,0.44670260721066096
231356,AS60222868,2023-10-30,2024-02-23,10,175.0,3.0,0,0.0,0.0,0.20896587869699224
231357,AS60222869,2023-10-30,2023-12-13,2,210.0,3.0,1,1.0,1.0,0.9574101226060863
231358,AS60222870,2023-10-30,2023-11-05,95,40.0,1.0,1,1.0,1.0,0.9599708927030199
231362,AS60222874,2023-10-30,2024-01-03,2,60.0,2.0,0,0.0,0.0,0.280896631796642
231363,AS60222875,2023-10-30,2023-12-09,1,124.0,2.0,1,1.0,1.0,0.9676209199519318
231364,AS60222876,2023-10-30,2024-02-26,7,571.0,10.0,0,0.0,0.0,0.1448572671109577
231365,AS60222877,2023-10-30,2024-03-03,38,1452.0,9.0,0,0.0,0.1815084880677588,0.19308015093842648
231372,AS60222884,2023-10-30,2023-11-11,192,140.0,5.0,1,1.0,1.0,0.975508497517942
231373,AS60222885,2023-10-30,2024-03-12,6,504.0,9.0,0,0.0,0.0,0.13320470559674163
231374,AS60222886,2023-10-30,2024-03-12,5,401.0,7.0,0,0.0,0.0,0.12519083189764071
231376,AS60222888,2023-10-30,2024-03-12,2,154.0,4.0,0,0.0,0.0,0.103285517567127
231377,AS60222889,2023-10-30,2024-01-08,15,198.0,1.0,0,0.0,0.0,0.24562610512295716
231378,AS60222890,2023-10-30,2024-02-20,2,98.0,2.0,0,0.0,0.0,0.23073019567381334
231379,AS60222891,2023-10-30,2024-03-03,2,102.0,2.0,0,0.0,0.0,0.2283176753041403
231380,AS60222892,2023-10-30,2024-02-29,2,108.0,1.0,0,0.0,0.0,0.22350296837123296
231381,AS60222893,2023-10-30,2024-03-01,1,44.0,1.0,0,0.0,0.0,0.20864913244179928
231382,AS60222894,2023-10-30,2024-03-11,9,792.0,20.0,0,0.0,0.0,0.12375631531110515
231383,AS60222895,2023-10-30,2024-03-09,3,50.0,1.0,0,0.0,0.0,0.14850568104971246
231384,AS60222896,2023-10-30,2023-11-04,0,40.0,2.0,1,1.0,1.0,0.9669227673517818
231386,AS60222898,2023-10-30,2024-03-13,19,156.0,43.0,0,0.0,0.792156631773214,0.1639772196574177
231388,AS60222900,2023-10-30,2023-12-04,53,190.0,6.0,1,1.0,1.0,0.9670723123366036
231389,AS60222901,2023-10-30,2023-11-04,0,39.0,1.0,1,1.0,1.0,0.9724896921212582
231390,AS60222902,2023-10-30,2024-02-26,18,981.0,2.0,0,0.0,0.0,0.11347248122286381
231391,AS60222903,2023-10-30,2024-02-27,24,1338.0,10.0,0,0.0,0.0,0.09884589664174918
231393,AS60222905,2023-10-31,2023-11-21,1,112.0,2.0,1,1.0,0.8299676609450483,0.9689263375629912
231394,AS60222906,2023-10-31,2024-03-11,10,702.0,9.0,0,0.0,0.0,0.1293043009827201
231395,AS60222907,2023-10-31,2024-03-08,3,142.0,2.0,0,0.0,0.0,0.23616030089395054
231396,AS60222908,2023-10-31,2024-01-16,2,170.0,2.0,0,0.0,0.0,0.20580906061605916
231397,AS60222909,2023-10-31,2024-03-06,4,169.0,2.0,0,0.0,0.0,0.15625801550699636
231398,AS60222910,2023-10-31,2024-02-27,4,327.0,9.0,0,0.0,0.0,0.16279253818530448
231399,AS60222911,2023-10-31,2024-03-07,4,179.0,3.0,0,0.0,0.0,0.23402744798829717
231400,AS60222912,2023-10-31,2024-02-27,2,113.0,2.0,0,0.0,0.0,0.11927935020640423
231401,AS60222913,2023-10-31,2024-02-08,5,180.0,3.0,0,0.0,0.0,0.1687217561161904
231402,AS60222914,2023-10-31,2024-03-13,1946,37478.0,444.0,0,0.0,0.0,0.21947072216513805
231403,AS60222915,2023-10-31,2024-01-24,17,933.0,3.0,0,0.0,0.2279024958699359,0.241772851672904
231404,AS60222916,2023-10-31,2024-02-19,9,262.0,4.0,0,0.0,0.0,0.14765976312278872
231407,AS60222919,2023-10-31,2024-02-25,14,655.0,8.0,0,0.0,0.0,0.13971868691128034
231408,AS60222920,2023-10-31,2024-02-27,92,1971.0,35.0,0,0.0,0.0,0.15405073136106967
231410,AS60222922,2023-10-31,2024-03-12,6,239.0,3.0,0,0.0,0.0,0.23108078567910853
231411,AS60222923,2023-10-31,2023-12-11,3,243.0,2.0,1,1.0,0.7783094439411394,0.9641274286557632
231412,AS60222924,2023-10-31,2024-03-12,15,1065.0,15.0,0,0.0,0.0,0.21994659028389787
231413,AS60222925,2023-10-31,2024-03-11,10,550.0,6.0,0,0.0,0.0,0.24665948861633666
231414,AS60222926,2023-10-31,2024-03-08,2,170.0,4.0,0,0.0,0.0,0.12455710217481565
231415,AS60222927,2023-10-31,2024-03-12,5,412.0,10.0,0,0.0,0.0,0.14396868326892484
231416,AS60222928,2023-10-31,2023-11-14,1,60.0,1.0,1,1.0,1.0,0.9702188710197085
231417,AS60222929,2023-10-31,2024-02-25,4,321.0,3.0,0,0.0,0.0,0.15325267098424408
231418,AS60222930,2023-10-31,2024-03-11,4,131.0,6.0,0,0.0,0.0,0.23870498316982264
231419,AS60222931,2023-10-31,2023-12-07,100,243.0,4.0,1,1.0,1.0,0.9813904366421761
231420,AS60222932,2023-10-31,2023-12-09,10,170.0,2.0,1,1.0,1.0,0.9411743661386004
231422,AS60222934,2023-10-31,2024-03-12,22,1020.0,13.0,0,0.0,0.0,0.16853274756765396
231423,AS60222935,2023-10-31,2024-02-27,3,267.0,6.0,0,0.0,0.0,0.15104497976350975
231424,AS60222936,2023-10-31,2024-02-26,14,686.0,8.0,0,0.0,0.0,0.1669620891787173
231425,AS60222937,2023-10-31,2024-03-11,33,1413.0,15.0,0,0.0,0.0,0.24253864656235513
231426,AS60222938,2023-10-31,2024-02-27,24,1329.0,15.0,0,0.0,0.0,0.14421834745556156
231427,AS60222939,2023-10-31,2024-03-11,5,222.0,3.0,0,0.0,0.0,0.231933871624202
231429,AS60222941,2023-10-31,2023-11-29,52,412.0,6.0,1,1.0,1.0,0.9738278150597396
231430,AS60222942,2023-10-31,2024-03-11,9,581.0,7.0,0,0.0,0.0,0.1417868174058219
231432,AS60222944,2023-10-31,2024-03-08,1,93.0,1.0,0,0.0,0.0,0.22763087334714152
231433,AS60222945,2023-10-31,2024-03-11,6,402.0,4.0,0,0.0,0.0,0.2590105691475501
231434,AS60222946,2023-10-31,2024-03-09,24,273.0,5.0,0,0.0,0.0,0.23808236799676957
231436,AS60222948,2023-10-31,2024-02-26,12,911.0,10.0,0,0.0,0.0,0.13487790757346577
231437,AS60222949,2023-10-31,2024-03-11,5,333.0,6.0,0,0.0,0.0,0.2295849876961816
231439,AS60222951,2023-10-31,2024-03-07,3,212.0,4.0,0,0.0,0.0,0.1362880302888633
231441,AS60222953,2023-10-31,2024-03-11,2,106.0,3.0,0,0.0,0.0,0.2225184752634477
231442,AS60222954,2023-10-31,2023-11-29,65,411.0,10.0,1,1.0,1.0,0.9676463365948413
231447,AS60222959,2023-10-31,2024-02-07,141,1752.0,56.0,0,0.0,0.0,0.17335281878521847
231448,AS60222960,2023-11-01,2024-03-12,18,630.0,8.0,0,0.0,0.0,0.12700948718409769
231449,AS60222961,2023-11-01,2024-03-11,2,112.0,2.0,0,0.0,0.0,0.12353671207319666
231451,AS60222963,2023-11-01,2024-03-12,14,1184.0,14.0,0,0.0,0.0,0.1158914244566286
231452,AS60222964,2023-11-01,2024-03-11,4,256.0,3.0,0,0.0,0.1605853948176028,0.15087172102606158
231453,AS60222965,2023-11-01,2024-03-12,7,447.0,7.0,0,0.0,0.0,0.13843739924969414
231454,AS60222966,2023-11-01,2024-01-10,33,82.0,2.0,0,0.0,0.0,0.240541672037544
231455,AS60222967,2023-11-01,2024-03-01,1,55.0,1.0,0,0.0,0.0,0.1346877478790284
231456,AS60222968,2023-11-01,2023-11-29,98,264.0,5.0,1,1.0,0.8549533372731647,0.973017244596443
231457,AS60222969,2023-11-01,2024-03-09,3,227.0,3.0,0,0.0,0.0,0.23508890622755543
231458,AS60222970,2023-11-01,2024-03-12,16,1159.0,14.0,0,0.0,0.0,0.14580108964821678
231459,AS60222971,2023-11-01,2024-03-06,7,474.0,4.0,0,0.0,0.0,0.1461525064133924
231460,AS60222972,2023-11-01,2024-03-12,27,1985.0,24.0,0,0.0,0.0,0.12908795807441728
231461,AS60222973,2023-11-01,2024-03-12,12,750.0,18.0,0,0.0,0.0,0.16497354743017545
231462,AS60222974,2023-11-01,2024-03-01,14,923.0,9.0,0,0.0,0.0,0.13341538416118873
231463,AS60222975,2023-11-01,2024-03-11,23,1352.0,18.0,0,0.0,0.0,0.1428141700936845
231464,AS60222976,2023-11-01,2024-03-11,6,379.0,5.0,0,0.0,0.0,0.16106031455327213
231465,AS60222977,2023-11-01,2024-02-26,11,470.0,18.0,0,0.0,0.0,0.1292767070272148
231466,AS60222978,2023-11-01,2024-02-27,18,929.0,21.0,0,0.0,0.0,0.1636692556268313
231467,AS60222979,2023-11-01,2024-03-11,10,89.0,6.0,0,0.0,0.2431349300903595,0.17995344272366653
231468,AS60222980,2023-11-01,2024-01-05,24,1249.0,13.0,0,0.0,0.5805152971975381,0.2951414407777224
231469,AS60222981,2023-11-01,2024-03-12,333,25798.0,279.0,0,0.0,0.0,0.12106581268063077
231470,AS60222982,2023-11-01,2023-12-05,5,188.0,11.0,1,1.0,0.8254076511631282,0.964020987725492
231472,AS60222984,2023-11-01,2024-02-26,13,689.0,4.0,0,0.0,0.0,0.21012798813530167
231473,AS60222985,2023-11-01,2024-03-04,2,1082.0,7.0,0,1.0,0.5959056070920398,0.28451522442556637
231474,AS60222986,2023-11-01,2023-11-29,0,35.0,0.0,1,1.0,1.0,0.9701849662610889
231475,AS60222987,2023-11-01,2024-03-11,12,773.0,10.0,0,0.0,0.0,0.11280075687154355
231476,AS60222988,2023-11-01,2024-03-08,0,0.0,0.0,0,1.0,0.8132319261821903,0.42221089653950555
231477,AS60222989,2023-11-01,2023-12-10,2,149.0,2.0,1,1.0,1.0,0.9683950985856836
231478,AS60222990,2023-11-01,2024-02-01,1,57.0,1.0,0,0.0,0.0,0.16416358424383903
231479,AS60222991,2023-11-01,2024-03-11,14,1155.0,12.0,0,0.0,0.0,0.14989959375394202
231482,AS60222994,2023-11-01,2024-03-08,17,608.0,8.0,0,0.0,0.0,0.12818878409277362
231483,AS60222995,2023-11-01,2023-12-19,2,38.0,2.0,0,1.0,1.0,0.5015794673147429
231484,AS60222996,2023-11-01,2023-11-09,0,5.0,1.0,1,1.0,1.0,0.9664499436882588
231485,AS60222997,2023-11-01,2024-03-12,42,3229.0,71.0,0,0.0,0.0,0.13005179964780586
231486,AS60222998,2023-11-01,2024-03-06,3,166.0,2.0,0,0.0,0.0,0.15267788651420433
231487,AS60222999,2023-11-01,2024-03-07,5,409.0,7.0,0,0.0,0.0,0.26430680738454887
231490,AS60223002,2023-11-01,2024-01-30,16,214.0,4.0,0,1.0,0.1868778857862285,0.35279235153191896
231511,AS60223023,2023-11-02,2024-03-05,3,227.0,3.0,0,0.0,0.0,0.15162027260376698
231512,AS60223024,2023-11-02,2024-03-06,5,383.0,6.0,0,0.0,0.0,0.15126854666562473
231513,AS60223025,2023-11-02,2024-03-12,14,894.0,15.0,0,0.0,0.0,0.1340325376843827
231514,AS60223026,2023-11-02,2024-03-06,1,97.0,2.0,0,0.0,0.0,0.2279886892759792
231516,AS60223028,2023-11-02,2023-11-28,98,275.0,4.0,1,1.0,1.0,0.9766856714259001
231517,AS60223029,2023-11-02,2024-03-09,0,140.0,3.0,0,0.0,0.0,0.2320125717551291
231519,AS60223031,2023-11-02,2024-01-15,2,155.0,1.0,0,0.0,0.0,0.22003087324666787
231520,AS60223032,2023-11-02,2024-03-11,39,2092.0,13.0,0,0.0,0.0,0.12178088904380571
231521,AS60223033,2023-11-02,2024-02-05,1,109.0,2.0,0,0.0,0.0,0.23771076269247768
231523,AS60223035,2023-11-02,2024-03-08,11,838.0,11.0,0,0.0,0.0,0.15710889326019312
231525,AS60223037,2023-11-02,2024-01-31,3,224.0,4.0,0,0.0,0.0,0.1624903295439123
231526,AS60223038,2023-11-02,2024-03-12,3,171.0,3.0,0,0.0,0.0,0.13132536078529986
231527,AS60223039,2023-11-02,2024-02-22,7,110.0,1.0,0,0.0,0.0,0.1625378950107881
231528,AS60223040,2023-11-02,2023-12-04,11,889.0,12.0,1,1.0,1.0,0.9360219462851477
231529,AS60223041,2023-11-02,2023-11-08,100,409.0,6.0,1,1.0,1.0,0.9619617075361521
231530,AS60223042,2023-11-02,2023-11-29,100,395.0,4.0,1,1.0,1.0,0.9571044446251944
231532,AS60223044,2023-11-02,2024-03-11,13,867.0,11.0,0,0.0,0.0,0.21053263213497778
231533,AS60223045,2023-11-02,2024-01-15,38,1912.0,2.0,0,0.0,0.5973360178634307,0.278450227728368
231534,AS60223046,2023-11-02,2023-11-27,34,1138.0,14.0,1,1.0,0.8020090306174786,0.9423384985407853
231535,AS60223047,2023-11-02,2024-02-22,8,194.0,4.0,0,0.0,0.0,0.159166394956384
231536,AS60223048,2023-11-02,2024-02-27,8,402.0,1.0,0,0.0,0.3808002323940549,0.2143835499094888
231537,AS60223049,2023-11-02,2024-03-11,12,404.0,6.0,0,0.0,0.0,0.1493260954191586
231538,AS60223050,2023-11-02,2024-03-12,3,262.0,5.0,0,0.0,0.0,0.14414406582884007
231539,AS60223051,2023-11-02,2023-11-30,151,569.0,10.0,1,1.0,1.0,0.9475439371033527
231540,AS60223052,2023-11-02,2024-03-09,1,161.0,3.0,0,0.0,0.0,0.1340602249329304
231541,AS60223053,2023-11-02,2024-03-10,10,926.0,12.0,0,0.0,0.0,0.12849546118043204
231542,AS60223054,2023-11-02,2024-03-13,11,851.0,13.0,0,0.0,0.0,0.11466203727203302
231543,AS60223055,2023-11-02,2024-03-11,2,127.0,2.0,0,0.0,0.0,0.12426144373069194
231544,AS60223056,2023-11-02,2023-11-18,0,47.0,1.0,1,1.0,1.0,0.9638572927912843
231545,AS60223057,2023-11-02,2024-03-12,3,191.0,2.0,0,0.0,0.0,0.13475400261440673
231546,AS60223058,2023-11-02,2024-03-10,4,356.0,4.0,0,0.0,0.0,0.14871443345275998
231547,AS60223059,2023-11-02,2024-03-05,3,182.0,4.0,0,0.0,0.0,0.1654238382097462
231548,AS60223060,2023-11-02,2023-11-25,123,47.0,0.0,1,1.0,1.0,0.9674158809704891
231549,AS60223061,2023-11-02,2024-02-08,3,288.0,3.0,0,0.0,0.0,0.17041669543240548
231550,AS60223062,2023-11-02,2024-03-11,3,234.0,4.0,0,0.0,0.0,0.12954379745065145
231551,AS60223063,2023-11-02,2024-02-24,5,415.0,4.0,0,0.0,0.0,0.1616618740505227
231552,AS60223064,2023-11-02,2024-03-10,4,240.0,4.0,0,0.0,0.0,0.23966690233059715
231553,AS60223065,2023-11-02,2024-03-03,2,84.0,2.0,0,0.0,0.0,0.23151270153767614
231554,AS60223066,2023-11-02,2024-03-06,3,227.0,4.0,0,0.0,0.0,0.1389909410383464
231556,AS60223068,2023-11-02,2024-03-05,2,151.0,2.0,0,0.0,0.0,0.13991365942757658
231557,AS60223069,2023-11-02,2024-03-06,2,124.0,4.0,0,0.0,0.0,0.23139810998977245
231559,AS60223071,2023-11-02,2024-02-23,14,524.0,6.0,0,0.0,0.0,0.1600056488611597
